Gene ID	normal_1656639	neoplasm_1656641	normal_1656634	normal_1656636	normal_1656635	neoplasm_1656647	neoplasm_1656645	normal_1656638	normal_1656637	neoplasm_1656646	neoplasm_1656642	neoplasm_1656644	neoplasm_1656643	normal_1656640
ENSG00000204175	31	338	30	6	32	1070	1223	17	4	517	250	50	1010	36
ENSG00000204176	6	7	14	12	0	3	33	19	14	7	8	16	12	20
ENSG00000204177	377	84	304	458	193	492	211	470	345	201	81	74	258	371
ENSG00000204178	1868	444	2697	1854	1447	324	367	1881	1880	404	270	303	365	1633
ENSG00000204179	3	1	0	13	10	0	2	5	6	11	2	4	2	4
ENSG00000204183	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000204186	328	340	454	357	349	190	265	266	401	286	532	277	27	189
ENSG00000204188	0	8	2	0	1	2	4	0	0	2	5	1	2	1
ENSG00000204193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204194	0	3	0	0	0	0	0	0	5	1	0	1	1	0
ENSG00000204195	0	0	0	2	0	0	3	0	0	0	0	1	0	4
ENSG00000204196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204209	836	748	693	538	676	796	576	661	1218	621	558	582	603	569
ENSG00000204217	1664	1985	2182	2049	1726	1105	1254	1268	1897	2414	1655	1049	2205	1693
ENSG00000204219	2641	36	3301	3577	2155	147	497	3623	2837	469	286	643	483	3872
ENSG00000204220	654	378	550	399	451	373	344	461	1092	317	451	434	350	383
ENSG00000204227	1355	560	1342	1309	1185	1086	446	1227	2876	664	513	676	899	1301
ENSG00000204228	693	105	975	1118	628	504	80	902	807	129	173	133	144	1546
ENSG00000204231	1639	1339	1606	1367	1273	1406	737	1369	3320	991	1137	1427	1082	1843
ENSG00000204237	245	213	276	158	131	358	320	170	689	184	364	553	251	352
ENSG00000204241	3	3	3	0	1	5	0	0	7	13	3	9	4	3
ENSG00000204246	0	0	2	0	0	0	0	0	0	0	0	0	0	1
ENSG00000204248	66	512	141	69	115	37	71	200	339	200	106	623	169	143
ENSG00000204250	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204252	420	608	454	565	580	254	223	270	317	440	236	929	176	814
ENSG00000204253	116	76	164	124	90	147	117	147	157	139	86	104	152	131
ENSG00000204256	7079	4931	6188	4961	4641	4338	3479	5966	10636	3603	2864	3425	3743	4825
ENSG00000204257	969	1059	1293	896	1516	458	824	799	2106	762	1432	3561	368	1150
ENSG00000204261	246	167	196	202	157	45	70	83	238	82	194	545	72	144
ENSG00000204262	904	12598	1652	969	774	808	1406	676	1583	4688	2422	4344	1350	695
ENSG00000204264	1742	1289	1214	1566	951	762	958	916	1400	593	1707	1833	791	1618
ENSG00000204267	551	394	456	510	293	196	431	229	738	332	510	2204	440	381
ENSG00000204271	611	883	623	523	323	364	517	347	850	824	410	399	520	409
ENSG00000204272	139	538	261	162	163	207	467	131	190	374	460	259	193	170
ENSG00000204277	23	3	4	3	5	0	0	7	74	1	0	10	1	3
ENSG00000204278	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSG00000204279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204282	188	95	170	83	125	92	231	144	506	72	89	335	147	302
ENSG00000204283	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000204287	8503	8469	7151	8617	10856	4280	2893	3635	5882	5482	4329	12323	1689	13796
ENSG00000204290	3	0	0	5	0	0	0	0	0	1	0	0	0	2
ENSG00000204291	87	2585	221	58	86	805	229	38	270	1097	395	913	1094	84
ENSG00000204296	0	1	0	0	0	0	0	0	5	0	0	0	0	0
ENSG00000204300	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ENSG00000204301	688	1383	1397	985	1194	714	419	945	3838	373	703	1316	414	1429
ENSG00000204304	1502	2296	1387	1468	1295	1656	1236	1561	2090	1724	1015	1266	1602	1132
ENSG00000204305	352	513	334	218	200	313	243	349	1233	248	238	477	274	192
ENSG00000204308	1506	1117	1693	1715	1117	776	514	1448	1049	927	792	381	976	1585
ENSG00000204310	589	740	532	596	394	860	516	545	589	759	880	486	827	688
ENSG00000204311	259	138	334	151	168	57	98	167	496	107	54	113	114	157
ENSG00000204314	15	41	30	14	40	63	41	35	155	55	78	62	64	41
ENSG00000204315	77	64	83	73	46	65	76	39	104	63	58	89	68	74
ENSG00000204316	166	75	126	89	104	109	89	56	191	89	106	108	93	105
ENSG00000204323	61	75	40	48	47	226	138	53	169	68	205	961	111	71
ENSG00000204334	5	0	12	8	4	8	29	10	19	7	19	11	9	10
ENSG00000204335	23	1	30	37	5	56	6	39	64	2	41	9	17	102
ENSG00000204338	1085	3	225	575	194	34	152	1172	277	36	25	21	74	100
ENSG00000204344	1134	275	651	572	503	294	273	1174	1152	261	224	385	364	268
ENSG00000204345	0	0	0	0	0	0	0	2	0	0	0	2	0	0
ENSG00000204347	0	0	1	9	1	5	2	1	14	0	0	1	0	9
ENSG00000204348	1753	325	890	730	746	306	352	1639	2147	280	440	468	254	355
ENSG00000204351	3514	1825	3227	2098	2173	1860	996	3848	5029	1100	1874	1998	1176	2739
ENSG00000204352	0	0	1	5	0	0	0	0	9	0	0	0	0	0
ENSG00000204356	951	806	935	793	627	904	740	982	1229	808	887	956	1096	645
ENSG00000204361	0	2	3	0	0	3	3	7	0	0	0	5	1	0
ENSG00000204362	0	2	0	1	0	0	0	0	0	7	0	5	1	0
ENSG00000204363	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000204366	29	124	36	32	28	132	84	16	47	85	59	54	97	55
ENSG00000204368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204370	2815	735	3390	3071	1732	192	343	2313	2607	419	588	288	497	1852
ENSG00000204371	339	1419	456	391	303	1608	902	374	639	1150	942	1079	1030	879
ENSG00000204379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204380	50	61	43	53	22	23	35	45	58	64	57	48	50	23
ENSG00000204381	20	286	30	18	22	58	249	15	27	236	282	243	245	37
ENSG00000204382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204385	13	11	7	14	9	14	1	1	7	5	106	300	16	45
ENSG00000204386	864	820	1144	1002	870	1362	659	890	1050	755	1820	895	1037	1094
ENSG00000204387	200	285	276	243	210	591	167	139	280	263	198	166	660	185
ENSG00000204388	2416	598	6315	800	484	619	363	281	1676	500	520	831	378	278
ENSG00000204389	4770	821	8096	1361	1240	1708	635	1100	3376	623	651	910	444	1637
ENSG00000204390	30	55	59	27	14	26	47	37	42	45	27	43	16	61
ENSG00000204392	261	426	331	257	204	398	255	209	334	257	341	301	329	261
ENSG00000204393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204394	2061	1595	1706	1605	1524	2673	1325	1503	2554	1357	1825	1247	1382	1596
ENSG00000204396	246	533	251	185	139	457	446	196	228	173	287	236	151	107
ENSG00000204397	141	54	111	132	127	47	32	68	146	56	149	84	29	113
ENSG00000204398	0	0	0	3	0	0	0	0	5	0	2	0	0	0
ENSG00000204399	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204403	0	9	3	0	7	9	1	0	19	5	4	6	3	6
ENSG00000204406	233	626	412	329	245	578	480	300	406	849	323	235	556	291
ENSG00000204410	129	263	146	125	79	59	65	95	183	146	327	196	158	64
ENSG00000204414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204420	22	10	8	7	18	2	7	30	13	7	0	50	7	3
ENSG00000204421	2	5	0	5	6	3	2	19	0	2	0	29	1	1
ENSG00000204422	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204427	93	71	89	78	72	59	42	125	200	52	36	65	58	62
ENSG00000204428	44	97	35	28	26	27	14	54	50	23	48	35	22	29
ENSG00000204429	0	0	0	0	1	0	1	0	0	0	2	0	0	1
ENSG00000204434	0	0	5	0	3	190	1	0	6	0	1	0	0	1
ENSG00000204435	435	350	483	387	451	200	278	470	1137	274	372	471	326	258
ENSG00000204437	0	0	0	0	3	0	0	0	17	1	0	0	0	1
ENSG00000204438	296	255	324	318	301	335	215	280	410	171	175	240	214	315
ENSG00000204439	180	336	261	267	202	385	276	175	190	328	197	277	310	191
ENSG00000204442	5	50	16	6	2	147	309	5	15	169	11	22	110	4
ENSG00000204444	8335	229	6639	6894	4834	518	57	8636	10996	49	66	207	63	6936
ENSG00000204446	0	5	1	0	2	2	4	0	4	0	0	5	4	1
ENSG00000204449	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204455	0	0	0	0	0	0	2	0	0	0	0	0	0	1
ENSG00000204456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204460	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204463	5661	4495	5128	4931	4343	5354	3847	5019	8333	3847	3846	3083	4107	5197
ENSG00000204464	0	4	4	0	0	1	0	0	1	1	1	0	4	0
ENSG00000204469	5015	7104	3936	4843	4162	5305	4127	4283	7011	6053	3631	3182	6163	3579
ENSG00000204471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204472	647	322	532	643	649	76	210	288	826	215	299	190	124	386
ENSG00000204475	23	5	14	8	10	1	2	9	27	3	2	7	1	37
ENSG00000204478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204479	2	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000204480	0	0	0	1	0	0	0	3	9	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000204482	384	172	186	382	292	77	190	207	625	86	156	192	80	395
ENSG00000204498	188	395	243	210	148	213	267	234	441	304	346	409	306	276
ENSG00000204501	3	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000204505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204510	0	0	0	0	0	0	7	0	0	1	1	0	0	0
ENSG00000204511	0	0	0	0	0	0	0	0	4	1	0	0	0	0
ENSG00000204514	538	430	441	307	258	401	583	383	1301	432	224	585	393	375
ENSG00000204516	88	76	64	78	69	41	50	39	123	60	96	112	41	58
ENSG00000204518	0	0	0	0	0	0	0	0	14	0	0	0	0	0
ENSG00000204519	108	170	132	90	84	200	114	64	111	187	48	116	244	114
ENSG00000204520	551	618	509	245	465	392	447	379	1770	412	507	1183	672	328
ENSG00000204524	89	47	102	151	103	67	72	64	64	89	17	35	64	77
ENSG00000204525	7487	8396	11299	16096	7644	7263	4521	5201	13765	4812	9180	25593	6296	21813
ENSG00000204528	4	120	30	25	24	44	93	1	6	77	108	38	66	38
ENSG00000204529	62	1	96	28	15	0	0	6	304	0	3	12	0	80
ENSG00000204531	32	408	116	12	57	112	199	36	94	102	347	221	146	83
ENSG00000204532	6	0	0	0	1	0	0	0	0	1	0	2	0	0
ENSG00000204536	203	570	471	267	254	651	270	285	994	282	578	515	300	512
ENSG00000204538	3	26	1	0	0	36	51	0	4	21	31	2	69	0
ENSG00000204539	3	10	0	0	0	27	19	0	0	12	3	2	27	0
ENSG00000204540	14	323	7	2	1	487	547	0	10	392	418	93	975	4
ENSG00000204542	0	1	0	0	0	0	0	0	0	0	0	4	4	0
ENSG00000204544	0	0	1	0	0	1	0	1	1	0	2	36	0	24
ENSG00000204547	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000204548	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ENSG00000204555	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000204556	5	4	3	5	0	10	8	0	0	6	2	3	9	4
ENSG00000204560	1510	1439	1663	1295	1315	1789	921	1212	2949	1025	1056	1299	1016	1558
ENSG00000204564	442	675	525	415	342	565	375	420	878	397	461	404	421	394
ENSG00000204568	1451	1050	1483	1522	1032	771	626	1341	991	654	854	828	781	1519
ENSG00000204569	3825	1887	5210	3613	1980	2116	1647	5313	7510	2006	1081	1697	1568	2662
ENSG00000204571	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204572	2	3	1	8	13	0	4	5	2	3	5	1	5	7
ENSG00000204574	1751	1294	1813	1749	1538	1556	1071	1687	2028	1184	1085	964	1534	1581
ENSG00000204576	531	351	451	429	349	347	214	342	688	355	197	358	334	279
ENSG00000204577	334	107	302	502	535	27	132	259	677	56	195	153	43	156
ENSG00000204580	395	12082	626	460	561	7125	5595	426	1385	8170	4717	6388	6911	668
ENSG00000204581	1	14	4	0	3	1	7	11	0	2	3	7	9	1
ENSG00000204583	1023	12	144	313	236	9	1	496	1035	5	0	9	1	204
ENSG00000204584	40	27	68	25	39	44	36	23	97	17	73	36	26	34
ENSG00000204588	10	97	17	2	16	114	100	5	56	261	109	176	238	12
ENSG00000204590	1145	1091	1266	1355	1279	1271	1098	1397	2341	1188	999	954	1006	1094
ENSG00000204592	12609	8105	15498	21221	20094	5957	4033	10144	15981	6765	11300	13813	6550	18580
ENSG00000204595	0	0	0	2	1	0	0	3	0	0	0	0	0	1
ENSG00000204599	224	236	295	242	211	258	179	293	732	212	187	209	231	192
ENSG00000204603	0	0	0	0	0	0	0	0	0	0	0	8	0	0
ENSG00000204604	78	315	104	63	88	488	155	42	58	225	181	140	410	94
ENSG00000204610	1567	206	427	779	2006	651	509	1452	2024	393	915	1400	134	135
ENSG00000204611	170	209	237	154	109	141	176	145	272	202	159	199	277	272
ENSG00000204612	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204613	209	71	124	112	152	105	103	192	177	101	168	265	38	156
ENSG00000204614	16	2	1	3	17	10	24	3	0	1	12	40	0	0
ENSG00000204616	24	13	2	8	6	24	871	16	1	2	839	1098	21	10
ENSG00000204618	3	66	20	1	9	106	32	4	11	44	86	337	66	13
ENSG00000204619	992	1165	1191	1006	771	952	596	810	930	861	916	868	1090	984
ENSG00000204620	19	24	41	21	29	21	7	6	21	26	9	2	11	12
ENSG00000204622	19	23	32	9	18	33	5	12	60	19	78	170	16	68
ENSG00000204623	261	304	380	135	112	326	234	213	285	348	285	356	257	326
ENSG00000204624	1	21	0	2	0	6	1	0	16	16	0	11	16	2
ENSG00000204625	9	4	6	5	3	0	1	0	6	4	1	2	3	0
ENSG00000204628	11534	11331	11953	13054	11697	26136	14489	10661	17761	14810	9932	10975	16792	14963
ENSG00000204632	9	85	73	36	29	28	25	23	0	8	25	1	14	80
ENSG00000204634	5152	2620	3147	2989	4556	2702	2311	2721	6870	1706	3375	1926	1823	1452
ENSG00000204637	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204642	907	732	801	1659	905	831	480	850	2346	585	2626	4503	570	2502
ENSG00000204644	0	27	33	3	9	0	4	0	98	28	10	99	51	0
ENSG00000204648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204650	48	152	98	80	104	365	566	68	146	291	614	203	359	132
ENSG00000204652	1	0	1	0	0	1	1	2	1	0	19	0	0	0
ENSG00000204653	2875	25	2972	3046	1984	13	56	2280	5153	19	16	146	42	3529
ENSG00000204655	0	2	3	0	0	0	0	0	6	2	0	1	1	0
ENSG00000204657	0	12	4	3	0	3	13	6	9	57	2	7	119	1
ENSG00000204658	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204659	1	0	0	0	3	17	6	0	5	5	4	18	4	11
ENSG00000204661	0	0	5	0	0	4	1	0	2	1	2	0	0	7
ENSG00000204662	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000204663	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000204666	0	28	14	0	4	4	3	2	0	1	11	5	0	1
ENSG00000204669	3	0	1	2	0	0	0	0	0	0	0	0	0	0
ENSG00000204670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204671	0	0	0	0	0	0	0	0	9	0	0	0	0	1
ENSG00000204673	1019	644	1105	1215	632	963	1368	863	1463	665	1033	881	822	1449
ENSG00000204677	2	0	4	5	1	8	8	16	37	16	4	29	19	5
ENSG00000204681	820	6157	898	399	717	5735	2300	790	2466	5711	4540	3220	4433	763
ENSG00000204682	412	159	548	419	186	47	27	516	429	89	75	23	39	1098
ENSG00000204683	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000204684	6	0	10	0	5	0	0	9	11	0	0	0	0	10
ENSG00000204685	69	73	86	63	40	57	86	56	112	82	46	79	70	85
ENSG00000204687	0	0	1	0	0	0	3	0	13	1	0	10	1	3
ENSG00000204688	0	10	0	0	0	0	0	0	0	14	0	3	46	0
ENSG00000204694	0	4	0	0	0	0	1	0	7	7	0	0	48	0
ENSG00000204695	0	4	0	2	0	0	0	0	0	4	0	0	39	0
ENSG00000204697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204700	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000204701	2	0	0	0	0	0	0	0	0	0	0	2	1	0
ENSG00000204702	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ENSG00000204703	0	0	0	0	0	0	0	0	16	0	0	0	0	0
ENSG00000204704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204705	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204706	38	18	50	36	24	4	11	15	53	27	1	44	15	49
ENSG00000204709	0	0	0	0	0	3	1	0	0	0	6	2	0	0
ENSG00000204710	39	1	55	76	44	0	5	76	74	4	3	3	2	121
ENSG00000204711	4	0	0	0	0	0	1	0	0	1	0	0	5	1
ENSG00000204713	3584	1904	3034	2331	2233	1972	979	2124	3505	1816	1407	1514	1947	2150
ENSG00000204718	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204740	10	4	4	7	3	3	1	2	0	10	0	3	13	3
ENSG00000204745	16	47	10	14	14	21	12	8	20	11	11	11	20	19
ENSG00000204754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204758	14	11	15	13	6	2	5	8	1	13	15	23	15	3
ENSG00000204764	19	435	57	125	100	59	310	92	272	170	21	624	227	37
ENSG00000204767	10	10	9	15	11	3	3	0	0	16	0	6	5	9
ENSG00000204776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204778	9	3	18	14	15	3	9	24	109	5	1	17	3	10
ENSG00000204779	0	0	0	0	0	1	1	0	0	1	0	0	0	0
ENSG00000204780	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204789	24	43	57	7	16	322	8	13	124	89	36	325	138	42
ENSG00000204790	0	0	0	2	1	0	1	8	0	3	0	0	0	2
ENSG00000204791	28	60	52	39	36	335	29	31	36	56	14	17	34	58
ENSG00000204792	29	42	59	86	32	73	0	0	122	107	47	144	233	59
ENSG00000204801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204805	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000204814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204815	11	27	12	32	16	22	52	7	66	71	88	22	134	6
ENSG00000204816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204818	0	4	5	3	3	3	1	2	0	0	3	4	5	4
ENSG00000204822	87	50	55	48	27	41	28	53	126	27	62	40	45	51
ENSG00000204832	7	0	2	2	0	0	1	1	14	4	119	0	2	3
ENSG00000204837	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000204839	313	246	899	175	141	2481	290	332	563	212	256	1487	278	1526
ENSG00000204842	2061	1353	2202	1944	1707	1369	1534	1990	2136	1476	880	1198	2225	1789
ENSG00000204843	1656	1534	1508	1420	1696	2225	1046	1337	1539	1280	1512	960	1407	1888
ENSG00000204849	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204851	23	33	29	11	15	32	18	13	44	38	14	24	28	56
ENSG00000204852	497	844	767	415	296	661	1247	414	530	1255	1083	724	2241	561
ENSG00000204856	86	67	103	65	100	59	64	93	116	90	39	80	86	83
ENSG00000204859	947	285	1144	865	673	502	289	1090	2682	317	285	462	281	1508
ENSG00000204860	21	322	20	1	16	173	127	15	35	232	263	94	262	22
ENSG00000204866	0	36	0	0	2	1	0	0	4	27	57	49	1	2
ENSG00000204869	5	8	2	2	2	1	6	0	12	10	11	8	1	4
ENSG00000204872	12	3	11	26	5	9	8	21	59	2	6	5	1	17
ENSG00000204873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204876	124	5	3	6	500	25	120	199	100	295	252	32	200	7
ENSG00000204880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204882	0	10	8	6	8	36	5	6	8	7	0	15	6	20
ENSG00000204887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204889	2	3	0	0	0	0	0	0	2	2	3	48	9	1
ENSG00000204894	0	4	21	18	0	1	12	14	10	0	0	8	8	5
ENSG00000204897	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000204899	81	136	101	128	65	56	132	64	155	78	145	81	92	75
ENSG00000204904	8	1	1	2	1	2	0	3	6	4	0	0	5	6
ENSG00000204909	0	3	0	4	0	0	0	2	0	2	3	1	0	1
ENSG00000204913	6	0	11	0	1	0	0	0	0	0	0	0	0	8
ENSG00000204915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204920	97	36	52	85	72	99	54	45	155	41	22	32	79	71
ENSG00000204922	128	73	94	73	68	103	151	119	126	82	132	136	117	151
ENSG00000204923	113	72	149	192	70	38	56	62	126	42	49	67	57	132
ENSG00000204928	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000204929	6	2	5	2	3	0	1	3	4	1	2	3	0	7
ENSG00000204930	9	1	6	15	2	0	1	0	4	0	0	2	0	8
ENSG00000204933	0	0	0	0	0	0	0	0	0	3	0	0	0	1
ENSG00000204934	43	13	22	23	7	18	38	8	46	40	14	19	43	23
ENSG00000204936	0	16	9	21	52	1	14	0	5	25	1	2	30	1
ENSG00000204941	3	2	0	1	0	0	7	2	0	9	0	5	23	0
ENSG00000204946	261	311	308	190	297	589	867	292	649	365	420	517	429	328
ENSG00000204947	27	51	71	33	23	91	81	28	49	87	37	45	66	48
ENSG00000204949	324	0	103	81	124	0	0	35	347	1	0	91	1	39
ENSG00000204950	1	5	6	2	5	3	2	1	7	8	1	18	24	5
ENSG00000204952	1	0	3	0	0	1	0	2	0	0	0	2	2	0
ENSG00000204954	174	153	114	72	60	115	180	94	148	115	181	102	224	113
ENSG00000204956	9	43	7	8	3	66	146	1	0	29	114	48	144	8
ENSG00000204959	87	58	88	92	73	136	114	37	26	100	98	19	50	28
ENSG00000204960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204961	2	0	1	0	0	2	31	1	2	3	0	7	0	2
ENSG00000204962	0	0	0	0	0	3	45	0	0	4	0	5	0	2
ENSG00000204963	1	3	0	2	1	7	94	0	0	9	2	2	0	0
ENSG00000204965	1	2	2	0	1	9	24	0	0	17	3	8	1	0
ENSG00000204967	2	3	2	1	1	254	34	0	12	107	2	7	0	2
ENSG00000204969	2	4	3	0	0	43	41	0	0	50	0	4	0	4
ENSG00000204970	0	2	0	0	0	23	17	0	0	2	0	15	0	1
ENSG00000204971	2	0	7	1	9	0	0	0	0	0	0	0	0	2
ENSG00000204977	398	525	503	386	373	341	389	256	989	284	305	387	317	355
ENSG00000204978	2	2	1	0	0	1	0	0	11	0	4	3	1	3
ENSG00000204979	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204982	0	0	0	2	0	7	1	0	0	0	0	0	0	0
ENSG00000204983	3	0	0	2	0	0	9	3	0	0	0	1	0	4
ENSG00000204989	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204990	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204991	454	155	367	491	325	1029	208	542	791	144	506	309	168	317
ENSG00000204993	4	4	3	0	3	1	2	0	15	0	1	2	4	4
ENSG00000205002	0	1	0	0	0	0	0	0	3	0	0	3	0	0
ENSG00000205015	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000205018	0	3	0	2	1	3	2	1	14	0	0	0	1	8
ENSG00000205022	4	5	6	3	1	0	0	4	4	4	0	0	3	2
ENSG00000205025	4	0	4	3	2	5	3	4	24	0	0	44	0	3
ENSG00000205029	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205035	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000205037	3	4	30	24	15	2	4	4	13	4	7	10	0	6
ENSG00000205038	28	4	109	104	28	9	3	25	187	0	0	12	2	66
ENSG00000205041	44	31	98	47	37	27	29	68	30	55	22	7	38	62
ENSG00000205044	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205045	70	31	65	54	65	100	13	42	103	90	24	17	7	109
ENSG00000205054	0	9	0	0	0	16	13	0	3	18	17	15	8	1
ENSG00000205056	3	3	11	9	13	52	8	5	8	2	11	4	1	45
ENSG00000205057	0	1	0	0	0	3	1	2	0	0	3	26	1	0
ENSG00000205060	716	439	1429	1141	844	364	606	1346	1430	369	1010	346	368	1305
ENSG00000205076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205078	25	39	21	19	22	36	70	17	93	48	182	138	68	14
ENSG00000205084	52	84	59	43	51	179	84	55	195	195	122	163	190	52
ENSG00000205085	142	178	94	46	58	154	335	106	392	139	142	171	210	64
ENSG00000205086	0	0	2	2	0	1	5	0	3	9	11	6	2	2
ENSG00000205089	1	7	3	1	4	33	0	1	10	7	9	4	5	3
ENSG00000205090	8	18	13	8	3	33	21	7	11	33	32	25	8	17
ENSG00000205097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205100	0	0	3	0	0	0	0	0	0	0	0	1	1	1
ENSG00000205105	3	1	2	2	0	0	0	0	2	0	0	0	0	0
ENSG00000205106	51	3	74	29	23	5	4	36	97	2	1	5	0	22
ENSG00000205108	16	1	13	3	0	0	2	11	8	6	2	0	0	6
ENSG00000205111	6	4	3	0	0	7	13	0	0	3	0	4	17	1
ENSG00000205116	0	1	0	0	0	2	4	0	5	2	2	2	0	0
ENSG00000205126	0	1	0	0	0	0	1	0	0	1	0	0	0	1
ENSG00000205129	16	36	17	6	29	19	25	4	14	30	22	9	105	5
ENSG00000205133	729	461	1244	919	523	544	951	604	857	611	723	375	544	697
ENSG00000205138	274	86	250	144	147	187	196	189	463	113	231	223	129	409
ENSG00000205143	233	3	270	279	171	6	1	311	270	1	6	0	1	356
ENSG00000205155	418	192	306	391	144	114	355	332	632	263	460	338	374	144
ENSG00000205174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205176	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ENSG00000205177	7	4	2	4	18	13	32	9	4	12	17	29	13	1
ENSG00000205181	11	65	62	25	26	250	76	11	14	152	85	16	32	42
ENSG00000205184	5	0	0	1	1	0	1	6	0	1	0	0	1	3
ENSG00000205186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205189	945	568	1390	2182	1391	873	593	1309	1693	460	498	475	477	568
